date,commune_id,day_rel,post,homicides,homicide_type,public_transport_users,night_lights,police_patrols,temperature_c,rain_mm
2020-02-27,10,-23,0,1,asym,1521,21.82280276885834,8,24.303475665302894,0.012658148046467588
2020-02-27,11,-23,0,3,sym,1241,22.725918947678284,8,24.303475665302894,0.012658148046467588
2020-02-27,12,-23,0,1,sym,1240,20.750671232249644,6,24.303475665302894,0.012658148046467588
2020-02-27,13,-23,0,1,sym,1365,20.046528833683677,8,24.303475665302894,0.012658148046467588
2020-02-27,14,-23,0,0,asym,1084,21.04325502837922,7,24.303475665302894,0.012658148046467588
2020-02-27,15,-23,0,4,asym,1218,21.434069076849887,9,24.303475665302894,0.012658148046467588
2020-02-27,16,-23,0,2,asym,1140,20.7556224854779,7,24.303475665302894,0.012658148046467588
2020-02-27,17,-23,0,2,sym,1178,23.814526807797467,6,24.303475665302894,0.012658148046467588
2020-02-27,18,-23,0,1,sym,1127,23.446795246505005,4,24.303475665302894,0.012658148046467588
2020-02-27,19,-23,0,1,sym,1593,20.242644185573525,5,24.303475665302894,0.012658148046467588
2020-02-27,20,-23,0,0,asym,1333,21.96524892157739,8,24.303475665302894,0.012658148046467588
2020-02-27,21,-23,0,3,sym,1452,22.703692796075835,7,24.303475665302894,0.012658148046467588
2020-02-27,22,-23,0,0,asym,949,18.25058249119755,4,24.303475665302894,0.012658148046467588
2020-02-28,1,-22,0,1,asym,1113,17.448809079657227,10,24.169568042711518,2.7569471163593056
2020-02-28,2,-22,0,1,sym,954,20.18085034960416,6,24.169568042711518,2.7569471163593056
2020-02-28,3,-22,0,3,asym,1071,19.639310322879513,6,24.169568042711518,2.7569471163593056
2020-02-28,4,-22,0,3,sym,1314,21.243474878537008,8,24.169568042711518,2.7569471163593056
2020-02-28,5,-22,0,4,sym,1069,19.479997862244975,5,24.169568042711518,2.7569471163593056
2020-02-28,6,-22,0,2,asym,1185,20.103028805047767,6,24.169568042711518,2.7569471163593056
2020-02-28,7,-22,0,2,asym,1245,20.68649870446077,6,24.169568042711518,2.7569471163593056
2020-02-28,8,-22,0,1,sym,1093,22.634699383502642,6,24.169568042711518,2.7569471163593056
2020-02-28,9,-22,0,3,asym,1353,21.107953194679883,3,24.169568042711518,2.7569471163593056
2020-02-28,10,-22,0,0,sym,1323,19.28260486710602,8,24.169568042711518,2.7569471163593056
2020-02-28,11,-22,0,2,asym,1009,20.188742202848662,4,24.169568042711518,2.7569471163593056
2020-02-28,12,-22,0,3,sym,1332,20.42218856237451,8,24.169568042711518,2.7569471163593056
2020-02-28,13,-22,0,0,sym,1292,19.46108782437092,6,24.169568042711518,2.7569471163593056
2020-02-28,14,-22,0,1,asym,1307,20.29307220380578,2,24.169568042711518,2.7569471163593056
2020-02-28,15,-22,0,2,sym,1076,20.251345876260007,8,24.169568042711518,2.7569471163593056
2020-02-28,16,-22,0,0,sym,1019,21.60581316959842,7,24.169568042711518,2.7569471163593056
2020-02-28,17,-22,0,2,asym,1331,19.339534042635886,5,24.169568042711518,2.7569471163593056
2020-02-28,18,-22,0,2,asym,1503,20.863534200847,7,24.169568042711518,2.7569471163593056
2020-02-28,19,-22,0,2,sym,1357,20.34486676848527,6,24.169568042711518,2.7569471163593056
2020-02-28,20,-22,0,1,sym,1244,28.7772799984904,7,24.169568042711518,2.7569471163593056
2020-02-28,21,-22,0,0,sym,1288,21.027373653936333,5,24.169568042711518,2.7569471163593056
2020-02-28,22,-22,0,1,asym,1253,20.72283840877075,7,24.169568042711518,2.7569471163593056
2020-02-29,1,-21,0,2,asym,1101,18.2482892541177,6,24.913702242126313,3.655453387745994
2020-02-29,2,-21,0,3,sym,1228,18.843838428085775,9,24.913702242126313,3.655453387745994
2020-02-29,3,-21,0,2,sym,1381,23.20291683007282,8,24.913702242126313,3.655453387745994
2020-02-29,4,-21,0,1,asym,958,17.924616526325917,7,24.913702242126313,3.655453387745994
2020-02-29,5,-21,0,2,sym,1165,17.927179755073187,5,24.913702242126313,3.655453387745994
2020-02-29,6,-21,0,0,asym,1172,17.49710330460903,5,24.913702242126313,3.655453387745994
2020-02-29,7,-21,0,2,sym,1428,19.175889060828542,4,24.913702242126313,3.655453387745994
2020-02-29,8,-21,0,2,sym,1000,17.365619567298733,5,24.913702242126313,3.655453387745994
2020-02-29,9,-21,0,0,sym,1212,16.038758233523602,6,24.913702242126313,3.655453387745994
2020-02-29,10,-21,0,1,sym,1218,17.410374994019044,9,24.913702242126313,3.655453387745994
2020-02-29,11,-21,0,1,sym,1308,19.269870278608295,4,24.913702242126313,3.655453387745994
2020-02-29,12,-21,0,0,sym,1301,23.47867211521716,8,24.913702242126313,3.655453387745994
2020-02-29,13,-21,0,2,sym,1316,17.224790309702556,7,24.913702242126313,3.655453387745994
2020-02-29,14,-21,0,1,sym,1170,20.99055272350362,7,24.913702242126313,3.655453387745994
2020-02-29,15,-21,0,0,asym,1410,20.703219128568072,6,24.913702242126313,3.655453387745994
2020-02-29,16,-21,0,2,sym,1200,23.2146878216863,5,24.913702242126313,3.655453387745994
2020-02-29,17,-21,0,1,sym,1111,22.4067207345259,6,24.913702242126313,3.655453387745994
2020-02-29,18,-21,0,2,sym,1151,17.94604009896205,5,24.913702242126313,3.655453387745994
2020-02-29,19,-21,0,1,sym,1006,21.048193860105986,6,24.913702242126313,3.655453387745994
2020-02-29,20,-21,0,2,asym,1097,19.21439085767074,6,24.913702242126313,3.655453387745994
2020-02-29,21,-21,0,1,asym,1386,18.609056697792717,5,24.913702242126313,3.655453387745994
2020-02-29,22,-21,0,1,sym,1317,20.80674764228442,6,24.913702242126313,3.655453387745994
2020-03-01,1,-20,0,4,asym,1398,20.48399330445452,9,23.79718781878405,5.1313662911770805
2020-03-01,2,-20,0,0,sym,1072,18.803946323846027,9,23.79718781878405,5.1313662911770805
2020-03-01,3,-20,0,1,sym,1061,20.241107403763095,4,23.79718781878405,5.1313662911770805
2020-03-01,4,-20,0,2,sym,1384,21.21038513432609,7,23.79718781878405,5.1313662911770805
2020-03-01,5,-20,0,0,sym,1410,17.390894527035464,9,23.79718781878405,5.1313662911770805
2020-03-01,6,-20,0,0,sym,1195,22.48576888196759,7,23.79718781878405,5.1313662911770805
2020-03-01,7,-20,0,1,asym,1183,19.724157152730758,8,23.79718781878405,5.1313662911770805
2020-03-01,8,-20,0,3,sym,916,19.321809965354493,6,23.79718781878405,5.1313662911770805
2020-03-01,9,-20,0,1,asym,1198,19.904246218817793,7,23.79718781878405,5.1313662911770805
2020-03-01,10,-20,0,1,sym,1161,17.975248215475837,6,23.79718781878405,5.1313662911770805
2020-03-01,11,-20,0,0,sym,1143,18.859746277662,5,23.79718781878405,5.1313662911770805
2020-03-01,12,-20,0,1,sym,783,22.69512434669387,5,23.79718781878405,5.1313662911770805
2020-03-01,13,-20,0,1,sym,1127,19.522253462250248,4,23.79718781878405,5.1313662911770805
2020-03-01,14,-20,0,3,sym,1193,21.265973902073,4,23.79718781878405,5.1313662911770805
2020-03-01,15,-20,0,3,asym,1468,19.007399399003774,6,23.79718781878405,5.1313662911770805
2020-03-01,16,-20,0,2,asym,1156,21.542532781422626,8,23.79718781878405,5.1313662911770805
2020-03-01,17,-20,0,1,asym,1058,17.42056001228518,5,23.79718781878405,5.1313662911770805
2020-03-01,18,-20,0,5,sym,1295,23.150279987799067,4,23.79718781878405,5.1313662911770805
2020-03-01,19,-20,0,1,asym,1121,17.087564703447605,4,23.79718781878405,5.1313662911770805
2020-03-01,20,-20,0,0,sym,897,15.283257000140045,6,23.79718781878405,5.1313662911770805
2020-03-01,21,-20,0,0,asym,925,22.84122474416791,8,23.79718781878405,5.1313662911770805
2020-03-01,22,-20,0,2,asym,1117,18.991614231796895,5,23.79718781878405,5.1313662911770805
2020-03-02,1,-19,0,2,sym,1135,19.422532458187078,2,25.031114528334253,1.1232842290028855
2020-03-02,2,-19,0,0,sym,1061,21.225968885320718,10,25.031114528334253,1.1232842290028855
2020-03-02,3,-19,0,0,sym,1254,17.973543138884228,6,25.031114528334253,1.1232842290028855
2020-03-02,4,-19,0,3,asym,1132,20.05622055213292,5,25.031114528334253,1.1232842290028855
2020-03-02,5,-19,0,3,sym,1162,19.04354878781664,8,25.031114528334253,1.1232842290028855
2020-03-02,6,-19,0,2,sym,1108,17.41095901462546,7,25.031114528334253,1.1232842290028855
2020-03-02,7,-19,0,1,sym,1055,16.955068495823596,4,25.031114528334253,1.1232842290028855
2020-03-02,8,-19,0,1,sym,1337,18.812245276481054,3,25.031114528334253,1.1232842290028855
2020-03-02,9,-19,0,2,sym,1219,18.849558768501613,6,25.031114528334253,1.1232842290028855
2020-03-02,10,-19,0,1,sym,1038,22.828199972053504,4,25.031114528334253,1.1232842290028855
2020-03-02,11,-19,0,3,asym,1238,18.673062159692098,8,25.031114528334253,1.1232842290028855
2020-03-02,12,-19,0,2,sym,1352,21.566125145688122,5,25.031114528334253,1.1232842290028855
2020-03-02,13,-19,0,1,sym,1326,18.573243127165007,7,25.031114528334253,1.1232842290028855
2020-03-02,14,-19,0,1,sym,1351,21.73007051916408,5,25.031114528334253,1.1232842290028855
2020-03-02,15,-19,0,0,asym,1146,19.154204924677085,8,25.031114528334253,1.1232842290028855
2020-03-02,16,-19,0,2,asym,1219,20.0002115619626,6,25.031114528334253,1.1232842290028855
2020-03-02,17,-19,0,4,asym,1218,18.403139512548318,10,25.031114528334253,1.1232842290028855
2020-03-02,18,-19,0,2,asym,1232,21.759370626802685,8,25.031114528334253,1.1232842290028855
2020-03-02,19,-19,0,2,sym,1207,21.31551609182136,6,25.031114528334253,1.1232842290028855
2020-03-02,20,-19,0,1,asym,1359,19.423613766908954,6,25.031114528334253,1.1232842290028855
2020-03-02,21,-19,0,0,sym,1283,19.039903880962807,4,25.031114528334253,1.1232842290028855
2020-03-02,22,-19,0,2,asym,1433,18.960555182106955,6,25.031114528334253,1.1232842290028855
2020-03-03,1,-18,0,5,asym,1167,14.665405181077677,11,25.03040964004298,1.1030367474688672
2020-03-03,2,-18,0,1,asym,944,20.87130286622761,6,25.03040964004298,1.1030367474688672
2020-03-03,3,-18,0,1,asym,1422,22.715863076422725,9,25.03040964004298,1.1030367474688672
2020-03-03,4,-18,0,0,asym,1035,21.278705874588546,7,25.03040964004298,1.1030367474688672
2020-03-03,5,-18,0,1,asym,1210,17.677597034666178,5,25.03040964004298,1.1030367474688672
2020-03-03,6,-18,0,0,asym,1049,18.409699028618803,6,25.03040964004298,1.1030367474688672
2020-03-03,7,-18,0,1,sym,1015,20.520325462478503,5,25.03040964004298,1.1030367474688672
2020-03-03,8,-18,0,0,sym,1086,21.670315396733265,7,25.03040964004298,1.1030367474688672
2020-03-03,9,-18,0,6,asym,1170,18.839677382441046,5,25.03040964004298,1.1030367474688672
2020-03-03,10,-18,0,4,sym,1274,16.39872213272635,5,25.03040964004298,1.1030367474688672
2020-03-03,11,-18,0,1,sym,1102,22.48393953369089,7,25.03040964004298,1.1030367474688672
2020-03-03,12,-18,0,2,sym,1029,19.213319381768436,5,25.03040964004298,1.1030367474688672
2020-03-03,13,-18,0,0,asym,1227,19.47842121758675,10,25.03040964004298,1.1030367474688672
2020-03-03,14,-18,0,0,asym,1038,22.757316924667435,6,25.03040964004298,1.1030367474688672
2020-03-03,15,-18,0,0,asym,1466,17.74240857887737,7,25.03040964004298,1.1030367474688672
2020-03-03,16,-18,0,2,asym,1489,18.61420948055254,6,25.03040964004298,1.1030367474688672
2020-03-03,17,-18,0,0,asym,1146,16.79325830521872,8,25.03040964004298,1.1030367474688672
2020-03-03,18,-18,0,1,asym,940,21.66692415665476,3,25.03040964004298,1.1030367474688672
2020-03-03,19,-18,0,1,sym,988,21.43793494901971,10,25.03040964004298,1.1030367474688672
2020-03-03,20,-18,0,1,sym,1164,20.870630328859768,11,25.03040964004298,1.1030367474688672
2020-03-03,21,-18,0,0,asym,1327,18.33143813128159,4,25.03040964004298,1.1030367474688672
2020-03-03,22,-18,0,1,asym,1109,18.307630817023934,8,25.03040964004298,1.1030367474688672
2020-03-04,1,-17,0,0,sym,1217,20.428209793889007,9,25.037860891972954,1.7916322725622504
2020-03-04,2,-17,0,1,sym,1243,19.019946239799822,11,25.037860891972954,1.7916322725622504
2020-03-04,3,-17,0,3,sym,1007,22.712332988014175,5,25.037860891972954,1.7916322725622504
2020-03-04,4,-17,0,4,sym,1197,19.809866531364964,6,25.037860891972954,1.7916322725622504
2020-03-04,5,-17,0,1,asym,1060,18.676980261283664,9,25.037860891972954,1.7916322725622504
2020-03-04,6,-17,0,0,sym,1032,20.85218027073764,8,25.037860891972954,1.7916322725622504
2020-03-04,7,-17,0,1,sym,1254,17.820087791895165,5,25.037860891972954,1.7916322725622504
2020-03-04,8,-17,0,1,asym,1047,20.857316720464212,4,25.037860891972954,1.7916322725622504
2020-03-04,9,-17,0,3,sym,1168,20.380643903359434,2,25.037860891972954,1.7916322725622504
2020-03-04,10,-17,0,1,asym,1309,19.442199299652728,8,25.037860891972954,1.7916322725622504
2020-03-04,11,-17,0,1,sym,1173,18.75514080936187,3,25.037860891972954,1.7916322725622504
2020-03-04,12,-17,0,1,asym,1150,21.347320003959695,6,25.037860891972954,1.7916322725622504
2020-03-04,13,-17,0,0,sym,1261,19.604792520901167,8,25.037860891972954,1.7916322725622504
2020-03-04,14,-17,0,1,asym,1014,20.78690102243355,4,25.037860891972954,1.7916322725622504
2020-03-04,15,-17,0,1,asym,1443,19.470587419579772,4,25.037860891972954,1.7916322725622504
2020-03-04,16,-17,0,1,asym,1325,19.128550903061857,6,25.037860891972954,1.7916322725622504
2020-03-04,17,-17,0,0,sym,1062,19.66602713403268,4,25.037860891972954,1.7916322725622504
2020-03-04,18,-17,0,4,asym,1047,20.3349260442393,9,25.037860891972954,1.7916322725622504
2020-03-04,19,-17,0,1,asym,1198,19.704775853106806,9,25.037860891972954,1.7916322725622504
2020-03-04,20,-17,0,2,asym,1229,21.675037264551925,6,25.037860891972954,1.7916322725622504
2020-03-04,21,-17,0,2,sym,1177,23.155241896063995,6,25.037860891972954,1.7916322725622504
2020-03-04,22,-17,0,1,asym,1258,19.795106867547787,5,25.037860891972954,1.7916322725622504
2020-03-05,1,-16,0,3,sym,1145,19.332495701577145,9,25.4706303837227,2.082271323947656
2020-03-05,2,-16,0,1,sym,1312,22.76794005207862,9,25.4706303837227,2.082271323947656
2020-03-05,3,-16,0,1,sym,1278,20.612665671793938,5,25.4706303837227,2.082271323947656
2020-03-05,4,-16,0,0,sym,952,22.213018199067772,8,25.4706303837227,2.082271323947656
2020-03-05,5,-16,0,1,asym,1257,19.558597973135036,5,25.4706303837227,2.082271323947656
2020-03-05,6,-16,0,1,sym,889,20.293966635807898,5,25.4706303837227,2.082271323947656
2020-03-05,7,-16,0,1,asym,1016,21.460345047306518,5,25.4706303837227,2.082271323947656
2020-03-05,8,-16,0,3,sym,969,19.609610508389345,4,25.4706303837227,2.082271323947656
2020-03-05,9,-16,0,2,asym,1083,18.74853623994302,8,25.4706303837227,2.082271323947656
2020-03-05,10,-16,0,1,asym,1022,20.258103030153634,6,25.4706303837227,2.082271323947656
2020-03-05,11,-16,0,1,sym,1442,20.929237130951513,5,25.4706303837227,2.082271323947656
2020-03-05,12,-16,0,1,sym,1281,17.797229619231356,8,25.4706303837227,2.082271323947656
2020-03-05,13,-16,0,1,asym,1017,21.348667664033105,4,25.4706303837227,2.082271323947656
2020-03-05,14,-16,0,0,sym,1261,24.71170121060547,6,25.4706303837227,2.082271323947656
2020-03-05,15,-16,0,4,sym,1250,17.37578663024905,4,25.4706303837227,2.082271323947656
2020-03-05,16,-16,0,3,sym,1301,15.79760273160036,4,25.4706303837227,2.082271323947656
2020-03-05,17,-16,0,2,asym,1438,21.846441650525076,3,25.4706303837227,2.082271323947656
2020-03-05,18,-16,0,3,sym,1210,19.37675851291545,9,25.4706303837227,2.082271323947656
2020-03-05,19,-16,0,3,sym,1101,20.169368416493167,7,25.4706303837227,2.082271323947656
2020-03-05,20,-16,0,4,sym,1100,18.982051656999836,5,25.4706303837227,2.082271323947656
2020-03-05,21,-16,0,2,sym,1127,20.60806740435395,6,25.4706303837227,2.082271323947656
2020-03-05,22,-16,0,0,asym,1378,20.17512810653687,5,25.4706303837227,2.082271323947656
2020-03-06,1,-15,0,3,sym,1611,21.49369970775536,4,24.854750839701936,0.0746355633804292
2020-03-06,2,-15,0,2,sym,1153,16.518954406975322,3,24.854750839701936,0.0746355633804292
2020-03-06,3,-15,0,3,asym,1289,19.359379509436806,7,24.854750839701936,0.0746355633804292
2020-03-06,4,-15,0,2,asym,1158,22.524915702059296,5,24.854750839701936,0.0746355633804292
2020-03-06,5,-15,0,2,asym,1300,19.73045926234551,6,24.854750839701936,0.0746355633804292
2020-03-06,6,-15,0,2,sym,1526,16.48847929928034,7,24.854750839701936,0.0746355633804292
2020-03-06,7,-15,0,2,asym,1284,16.208791598996967,5,24.854750839701936,0.0746355633804292
2020-03-06,8,-15,0,2,asym,1392,14.822661446837994,10,24.854750839701936,0.0746355633804292
2020-03-06,9,-15,0,1,sym,1119,20.289074942601836,7,24.854750839701936,0.0746355633804292
2020-03-06,10,-15,0,1,sym,1264,20.118967008560453,7,24.854750839701936,0.0746355633804292
2020-03-06,11,-15,0,1,asym,957,23.00329721711423,10,24.854750839701936,0.0746355633804292
2020-03-06,12,-15,0,0,sym,1222,21.187773069506505,5,24.854750839701936,0.0746355633804292
2020-03-06,13,-15,0,3,sym,1085,17.274802837957765,8,24.854750839701936,0.0746355633804292
2020-03-06,14,-15,0,0,asym,1352,20.89538790275828,6,24.854750839701936,0.0746355633804292
2020-03-06,15,-15,0,3,asym,1122,16.711659804332143,11,24.854750839701936,0.0746355633804292
2020-03-06,16,-15,0,2,sym,1448,21.40761747672528,9,24.854750839701936,0.0746355633804292
2020-03-06,17,-15,0,1,sym,1214,19.053047991524032,6,24.854750839701936,0.0746355633804292
2020-03-06,18,-15,0,3,asym,1118,22.387568231867224,3,24.854750839701936,0.0746355633804292
2020-03-06,19,-15,0,2,sym,1329,21.536575841642065,5,24.854750839701936,0.0746355633804292
2020-03-06,20,-15,0,0,asym,1324,21.24290262909686,5,24.854750839701936,0.0746355633804292
2020-03-06,21,-15,0,1,sym,1187,16.751752281978916,10,24.854750839701936,0.0746355633804292
2020-03-06,22,-15,0,0,sym,1414,20.068085993344248,10,24.854750839701936,0.0746355633804292
2020-03-07,1,-14,0,5,sym,1082,19.74752391698183,3,24.526290066007192,3.893736173517036
2020-03-07,2,-14,0,4,asym,1237,22.379844761428938,4,24.526290066007192,3.893736173517036
2020-03-07,3,-14,0,3,sym,1255,21.877768237857516,4,24.526290066007192,3.893736173517036
2020-03-07,4,-14,0,2,sym,1216,14.880490343947965,6,24.526290066007192,3.893736173517036
2020-03-07,5,-14,0,1,asym,1414,18.648212029675072,6,24.526290066007192,3.893736173517036
2020-03-07,6,-14,0,1,asym,1101,19.35000622378291,7,24.526290066007192,3.893736173517036
2020-03-07,7,-14,0,5,sym,1130,19.236123449762342,9,24.526290066007192,3.893736173517036
2020-03-07,8,-14,0,2,sym,1353,22.30993936827558,5,24.526290066007192,3.893736173517036
2020-03-07,9,-14,0,2,sym,1308,17.598251383662088,1,24.526290066007192,3.893736173517036
2020-03-07,10,-14,0,3,sym,1333,18.63940046221905,6,24.526290066007192,3.893736173517036
2020-03-07,11,-14,0,4,asym,1301,19.771925186176727,5,24.526290066007192,3.893736173517036
2020-03-07,12,-14,0,4,sym,1225,18.56701878093304,6,24.526290066007192,3.893736173517036
2020-03-07,13,-14,0,1,sym,1494,22.98912025013239,7,24.526290066007192,3.893736173517036
2020-03-07,14,-14,0,0,asym,1092,16.798313860938656,8,24.526290066007192,3.893736173517036
2020-03-07,15,-14,0,4,sym,1607,20.252911920038585,6,24.526290066007192,3.893736173517036
2020-03-07,16,-14,0,3,asym,1127,21.42256634828217,5,24.526290066007192,3.893736173517036
2020-03-07,17,-14,0,2,sym,1232,21.868692724372263,10,24.526290066007192,3.893736173517036
2020-03-07,18,-14,0,2,asym,1383,21.446335708163723,10,24.526290066007192,3.893736173517036
2020-03-07,19,-14,0,0,sym,1177,22.264658873651154,5,24.526290066007192,3.893736173517036
2020-03-07,20,-14,0,0,asym,1085,17.80583903445872,5,24.526290066007192,3.893736173517036
2020-03-07,21,-14,0,2,sym,1224,19.876767220977708,5,24.526290066007192,3.893736173517036
2020-03-07,22,-14,0,1,asym,1179,22.123581342391343,7,24.526290066007192,3.893736173517036
2020-03-08,1,-13,0,2,sym,1317,20.18781826653504,4,23.997336294768903,1.7740156715027862
2020-03-08,2,-13,0,3,sym,998,20.382051698996676,3,23.997336294768903,1.7740156715027862
2020-03-08,3,-13,0,1,sym,1164,18.476340209473953,6,23.997336294768903,1.7740156715027862
2020-03-08,4,-13,0,2,sym,1172,14.994251856953383,4,23.997336294768903,1.7740156715027862
2020-03-08,5,-13,0,1,sym,1257,22.199567521752996,7,23.997336294768903,1.7740156715027862
2020-03-08,6,-13,0,4,sym,1281,18.498931052814093,1,23.997336294768903,1.7740156715027862
2020-03-08,7,-13,0,3,asym,1523,18.471684302274177,6,23.997336294768903,1.7740156715027862
2020-03-08,8,-13,0,0,sym,1107,21.487974320383863,7,23.997336294768903,1.7740156715027862
2020-03-08,9,-13,0,2,sym,1031,19.048531252850307,8,23.997336294768903,1.7740156715027862
2020-03-08,10,-13,0,0,asym,1144,22.982819003465764,7,23.997336294768903,1.7740156715027862
2020-03-08,11,-13,0,1,asym,1267,22.137871100047775,10,23.997336294768903,1.7740156715027862
2020-03-08,12,-13,0,0,asym,1119,17.686148916267445,4,23.997336294768903,1.7740156715027862
2020-03-08,13,-13,0,2,sym,1181,16.260426700512042,7,23.997336294768903,1.7740156715027862
2020-03-08,14,-13,0,0,sym,1508,20.69127061313759,9,23.997336294768903,1.7740156715027862
2020-03-08,15,-13,0,1,asym,1326,17.27556329760917,6,23.997336294768903,1.7740156715027862
2020-03-08,16,-13,0,1,sym,1376,17.37555723577211,6,23.997336294768903,1.7740156715027862
2020-03-08,17,-13,0,1,sym,1111,17.720949216682953,4,23.997336294768903,1.7740156715027862
2020-03-08,18,-13,0,2,asym,1113,17.21611641918134,2,23.997336294768903,1.7740156715027862
2020-03-08,19,-13,0,2,sym,1139,20.687747616751974,6,23.997336294768903,1.7740156715027862
2020-03-08,20,-13,0,2,asym,1228,20.92950141242438,5,23.997336294768903,1.7740156715027862
2020-03-08,21,-13,0,1,sym,1260,20.68441709924348,6,23.997336294768903,1.7740156715027862
2020-03-08,22,-13,0,1,asym,1121,17.93665902175089,9,23.997336294768903,1.7740156715027862
2020-03-09,1,-12,0,4,asym,1257,17.559343446520213,7,25.085262461321587,0.731885159904127
2020-03-09,2,-12,0,0,sym,1094,18.917398375733477,5,25.085262461321587,0.731885159904127
2020-03-09,3,-12,0,1,sym,1438,24.57425918357504,6,25.085262461321587,0.731885159904127
2020-03-09,4,-12,0,2,sym,1278,19.89707783693001,5,25.085262461321587,0.731885159904127
2020-03-09,5,-12,0,1,asym,1257,18.70141095753607,7,25.085262461321587,0.731885159904127
2020-03-09,6,-12,0,0,asym,1232,19.63294590116421,10,25.085262461321587,0.731885159904127
2020-03-09,7,-12,0,0,sym,1472,17.877076784968377,7,25.085262461321587,0.731885159904127
2020-03-09,8,-12,0,0,asym,1112,18.705019181402545,9,25.085262461321587,0.731885159904127
2020-03-09,9,-12,0,2,sym,1113,22.88711932847244,8,25.085262461321587,0.731885159904127
2020-03-09,10,-12,0,1,sym,1215,21.47647555591165,8,25.085262461321587,0.731885159904127
2020-03-09,11,-12,0,2,sym,1293,21.217343983772608,10,25.085262461321587,0.731885159904127
2020-03-09,12,-12,0,3,asym,1414,18.99195284619655,6,25.085262461321587,0.731885159904127
2020-03-09,13,-12,0,1,sym,1039,20.39512146105196,4,25.085262461321587,0.731885159904127
2020-03-09,14,-12,0,0,sym,1377,18.705377124695687,5,25.085262461321587,0.731885159904127
2020-03-09,15,-12,0,0,sym,1009,18.668641049064423,4,25.085262461321587,0.731885159904127
2020-03-09,16,-12,0,1,sym,1721,25.837170904557297,6,25.085262461321587,0.731885159904127
2020-03-09,17,-12,0,0,sym,1146,21.932628171205742,7,25.085262461321587,0.731885159904127
2020-03-09,18,-12,0,0,sym,1281,19.582827985942977,5,25.085262461321587,0.731885159904127
2020-03-09,19,-12,0,0,asym,1187,19.414984369408973,3,25.085262461321587,0.731885159904127
2020-03-09,20,-12,0,2,sym,1030,20.945014122073726,7,25.085262461321587,0.731885159904127
2020-03-09,21,-12,0,3,asym,1210,19.47766435611443,9,25.085262461321587,0.731885159904127
2020-03-09,22,-12,0,1,sym,1170,18.02963538599858,4,25.085262461321587,0.731885159904127
2020-03-10,1,-11,0,0,asym,1407,22.26806586923436,5,25.46710737228913,0
2020-03-10,2,-11,0,4,sym,1153,21.06781399267771,5,25.46710737228913,0
2020-03-10,3,-11,0,1,sym,1141,18.683749380940075,7,25.46710737228913,0
2020-03-10,4,-11,0,1,asym,1199,19.26939329686476,6,25.46710737228913,0
2020-03-10,5,-11,0,1,sym,1295,18.07463140537875,7,25.46710737228913,0
2020-03-10,6,-11,0,1,sym,970,22.358183683403855,6,25.46710737228913,0
2020-03-10,7,-11,0,1,sym,1001,17.04849768724854,5,25.46710737228913,0
2020-03-10,8,-11,0,1,asym,1357,18.545737578891735,8,25.46710737228913,0
2020-03-10,9,-11,0,1,sym,997,22.362945706196097,8,25.46710737228913,0
2020-03-10,10,-11,0,1,sym,1361,21.359297879007954,5,25.46710737228913,0
2020-03-10,11,-11,0,2,asym,1140,18.854656539487774,5,25.46710737228913,0
2020-03-10,12,-11,0,0,asym,1198,20.772743077275102,9,25.46710737228913,0
2020-03-10,13,-11,0,3,sym,893,22.527202163259055,5,25.46710737228913,0
2020-03-10,14,-11,0,1,asym,927,19.198991581379648,6,25.46710737228913,0
2020-03-10,15,-11,0,2,asym,1234,19.45324912773562,5,25.46710737228913,0
2020-03-10,16,-11,0,0,asym,1036,22.53241471067418,7,25.46710737228913,0
2020-03-10,17,-11,0,2,sym,1348,18.99573893284523,5,25.46710737228913,0
2020-03-10,18,-11,0,2,sym,962,20.529037193576457,4,25.46710737228913,0
2020-03-10,19,-11,0,1,asym,1182,21.286018024355723,7,25.46710737228913,0
2020-03-10,20,-11,0,0,asym,1134,23.130356195772624,10,25.46710737228913,0
2020-03-10,21,-11,0,2,sym,1331,19.04550719690466,8,25.46710737228913,0
2020-03-10,22,-11,0,2,asym,1096,21.569670868796276,6,25.46710737228913,0
2020-03-11,1,-10,0,1,sym,1097,21.655237527145324,3,24.885657826133322,0.9121392223149449
2020-03-11,2,-10,0,0,sym,1059,18.148984418517436,4,24.885657826133322,0.9121392223149449
2020-03-11,3,-10,0,2,sym,834,21.263027899822195,6,24.885657826133322,0.9121392223149449
2020-03-11,4,-10,0,1,sym,1270,20.149908293911537,6,24.885657826133322,0.9121392223149449
2020-03-11,5,-10,0,2,asym,1338,21.494302358743568,8,24.885657826133322,0.9121392223149449
2020-03-11,6,-10,0,1,asym,1104,19.096363514458886,10,24.885657826133322,0.9121392223149449
2020-03-11,7,-10,0,1,sym,1175,17.68671977335959,7,24.885657826133322,0.9121392223149449
2020-03-11,8,-10,0,4,asym,1525,19.942392719305964,1,24.885657826133322,0.9121392223149449
2020-03-11,9,-10,0,3,sym,1288,20.712274773467346,9,24.885657826133322,0.9121392223149449
2020-03-11,10,-10,0,0,sym,1483,19.292731837817627,4,24.885657826133322,0.9121392223149449
2020-03-11,11,-10,0,0,asym,1111,17.965732903391604,4,24.885657826133322,0.9121392223149449
2020-03-11,12,-10,0,3,sym,1255,19.672351628992036,7,24.885657826133322,0.9121392223149449
2020-03-11,13,-10,0,1,asym,1055,17.808966911246863,6,24.885657826133322,0.9121392223149449
